app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
3849857,00818,"April 13, 2021",Unemployed,210201,815,No,Yes,Denied,2419.2,4032,1,"income verified via Plaid"
3851641,01745,08-12-2021,Retired,19817,785,No,1,Denied,5021.94,7609,5,
3851709,01517,06-26-2024,Full-Time,47484,511,No,Yes,Denied,1308.12,1982,5,"docs expired"
3857867,01081,01-23-2024,Full-Time,146884,685,No,TRUE,Pending,3716.46,5631,5,"Applicant provided pay stubs."
3858551,00447,06/06/2024,Retired,161532,776,No,FALSE,"Under Review",3751.8,4810,4,.
3866099,01434,"October 31, 2024",Part-Time,213612,703,No,false,Denied,5473.26,7017,1,"Missing bank statements."
3868425,00625,19/11/2024,Unemployed,157173,608,No,yes,pending,1552.2,2587,5,"Referred by agent."
3870786,01390,11/26/2020,Retired,256821,,Yes,No,"Under Review",1898.4,2260,1,"Applicant follow-up needed"
3873785,01146,2022-04-24,Self-Employed,228696,623,No,Yes,Denied,1228.26,1861,3,.
3876120,01570,10-17-2022,Contract,232809,,No,FALSE,Approved,1485,2250,3,"Missing bank statements."
3876174,00234,07/01/2021,Student,37594,,No,No,Denied,3203.76,3814,2,N/A
3877327,01153,29/01/2024,Full-Time,166129,733,No,false,"Under Review",891,1485,4,"Applicant provided pay stubs."
3878376,00817,23/05/2020,Retired,193014,,No,Y,Withdrawn,2781.6,4636,1,
3879699,00686,14/03/2021,Student,113957,,No,false,Pending,2664.42,4037,4,"Missing bank statements."
3883622,00387,"December 31, 2024",Full-Time,132406,759,No,No,Approved,2230.8,3718,2,
3885433,00293,10/09/2022,Retired,23921,N/A,Yes,,Approved,2372.76,3042,1,"Co-signer pending review."
3885667,00126,25/11/2024,Part-Time,157335,670,Yes,1,Approved,1742.52,2234,5,"docs expired"
3887191,01633,2020-09-11,Part-Time,95000000,759,No,true,Approved,1656,2760,2,"Referred by agent."
3887702,01032,09-21-2022,Self-Employed,49149,666,Yes,FALSE,Denied,2469.6,2940,4,"docs expired"
3889422,01609,,Self-Employed,145440,594,No,0,Approved,4831.68,5752,2,"docs expired"
3891468,01471,12/21/2022,Part-Time,161133,N/A,No,false,Approved,4435.2,4620,4,"Flagged for manual review."
3891707,00952,"January 04, 2021",Contract,150815,849,No,Yes,Denied,932.4,1554,4,
3892102,01393,29/07/2022,Retired,163198,702,No,0,Approved,3985.02,5109,5,"Co-signer pending review."
3892921,00451,06-22-2024,Student,64818,N/A,No,1,Pending,3271.2,5452,2,
3894419,01313,15/05/2020,Contract,177091,589,Yes,,Approved,1544.4,2340,3,
3895477,00013,16/06/2024,Student,205539,785,No,TRUE,Denied,2306.7,0,5,"Co-signer pending review."
3896176,01460,"October 05, 2020",Self-Employed,99534,733,No,true,Approved,2186.34,2803,1,.
3897919,00347,"May 15, 2020",Contract,105881,820,No,0,Approved,1979.34,2999,2,
3898023,00933,06/13/2023,Self-Employed,127957,825,No,Yes,Pending,1653.12,1722,1,"Missing bank statements."
3898765,01698,10-07-2023,Full-Time,26348,798,Yes,,"Under Review",1717.8,2863,4,"Missing bank statements."
3900287,00463,"July 18, 2020",Part-Time,32242,,No,true,Approved,3456,0,4,"income verified via Plaid"
3900584,01528,"April 23, 2022",Part-Time,6878,669,Yes,Y,Withdrawn,3474.9,4455,3,"Flagged for manual review."
3901659,00094,04-09-2023,Contract,198780,653,No,true,Approved,2701.38,4093,2,N/A
3902644,00035,24/09/2022,Part-Time,196746,714,No,No,Approved,1608.6,1915,2,"Referred by agent."
3908203,01483,07-01-2023,Contract,246190,695,No,TRUE,"Under Review",7182.84,8551,1,"docs expired"
3909366,00735,04/12/2024,Part-Time,120223,634,No,false,Approved,2759.04,2874,1,n/a
3918710,01763,2020-12-01,Student,103607,411,Yes,N,Withdrawn,5595.84,5829,1,
3922749,00754,"November 14, 2021",Part-Time,298546,842.0,No,Y,Denied,5411.52,5637,4,"income verified via Plaid"
3923662,01345,28/11/2024,Full-Time,100984,,No,yes,Pending,3296.28,4226,4,n/a
3924889,01729,08/21/2024,Contract,229938,,No,1,Denied,795.84,829,1,"Referred by agent."
3925093,01270,2021-12-07,Student,192288,428,Yes,false,Withdrawn,4475.52,5328,3,
3926910,00640,03-10-2021,Retired,4211,787,No,Yes,Approved,3634.56,3786,2,"Missing bank statements."
3927920,00534,03-05-2024,Contract,184195,780,No,TRUE,Approved,2857.92,2977,3,"income verified via Plaid"
3928588,01500,"August 16, 2022",Contract,33673,677,No,yes,Denied,3923.52,4087,4,"income verified via Plaid"
3931548,00449,,Retired,223610,820,Yes,TRUE,"Under Review",1747.98,2241,2,n/a
3934567,01042,2020-05-26,Unemployed,40541,644,No,,Approved,1543.74,2339,2,"Co-signer pending review."
3935327,01765,"August 20, 2020",Part-Time,63349,812,No,FALSE,Approved,3154.32,4044,1,"income verified via Plaid"
3936707,01177,17/11/2022,Retired,101134,786,No,no,Approved,3689.4,4730,4,"Applicant provided pay stubs."
3938394,00966,07-26-2024,"Self Employed",258267,610,No,no,Pending,3582.6,5971,1,
3939292,01337,12-01-2021,Student,63775,350,No,true,Approved,1584,2400,3,.
3939940,00783,2024-10-12,Full-Time,30398,684,Yes,Yes,Approved,2985.18,4523,2,n/a
3945060,01124,2022-08-14,Full-Time,47800000,769,No,N,Pending,2996.76,3842,4,"Missing bank statements."
3945102,00857,"August 08, 2022",Retired,244200,663,No,FALSE,Denied,1216.02,1559,5,"docs expired"
3946073,01033,23/07/2020,Student,32848,,No,,Denied,1878.36,2846,5,
3946483,00945,08/30/2021,Retired,222421,594,No,true,"Under Review",896.94,1359,3,
3946615,01179,"October 18, 2020",Self-Employed,24069,826,No,true,Approved,5417.16,6449,5,"Applicant provided pay stubs."
3949526,01588,08-04-2023,Part-Time,18133,796,Yes,no,Denied,9196.2,11790,1,n/a
3949780,00309,2020-01-29,Full-Time,262648,,No,1,Approved,3851.52,4012,1,
3951341,01247,06-14-2024,"Self Employed",187359,594,No,0,Approved,4712.64,4909,3,"Missing bank statements."
3955128,00469,04-24-2020,"Self Employed",191606,678,Yes,yes,"Under Review",4565.4,0,5,"Co-signer pending review."
3957297,00518,08/30/2022,Self-Employed,139497,685,Yes,true,Approved,4287.36,4466,1,
3957449,00750,,Self-Employed,160723,587,No,true,Withdrawn,2575.32,3902,3,"docs expired"
3958182,00813,"October 22, 2023",Self-Employed,65862,823,No,No,Withdrawn,2227.2,2320,4,
3959182,01546,,Student,146256,582,Yes,TRUE,Approved,1458.6,1870,1,"Co-signer pending review."
3960647,01656,03/25/2022,Unemployed,103452,759,Yes,,Withdrawn,2208.36,2629,2,n/a
3960999,00338,2022-05-29,Self-Employed,212216,793,No,TRUE,Approved,3331.38,4271,3,N/A
3962172,00521,09/05/2022,Unemployed,123604,737,No,TRUE,Denied,783.72,933,2,"Missing bank statements."
3963603,00727,,Unemployed,174526,695,No,N,Approved,3603.84,3754,4,"Renewal case."
3965035,00131,02/13/2021,Unemployed,35669,644,No,No,Approved,760.2,1267,3,.
3965210,00285,02-01-2021,Retired,70054,637.0,No,FALSE,Approved,3216.96,3351,2,n/a
3965537,00595,2024-08-25,Part-Time,174981,798,No,,Pending,2792.16,3324,1,"docs expired"
3965544,00638,2023-11-10,Part-Time,46375,690,No,false,Approved,1628.76,1939,3,"Flagged for manual review."
3966759,01063,01/10/2020,Retired,13291,771,No,Y,Approved,956.4,1594,2,N/A
3967609,00366,10-09-2021,Self-Employed,201434,835,Yes,no,Approved,2589.84,3924,5,N/A
3967950,01308,2021-09-10,Unemployed,57297,713,No,Y,Denied,3934.32,5044,3,.
3969437,01263,2023-02-07,Part-Time,202869,665,No,yes,Withdrawn,2845.44,2964,2,"Co-signer pending review."
3970347,00366,2021-05-28,Student,156732,767,Yes,N,Denied,2354.4,3924,2,"Applicant provided pay stubs."
3970887,00654,12-24-2023,Student,168260,710,No,yes,Withdrawn,2040.72,3092,2,N/A
3971008,01075,01/03/2020,Full-Time,243984,845,No,TRUE,Denied,2892.12,4382,3,"Co-signer pending review."
3971062,00984,2023-11-16,Student,154430,585,No,Yes,"Under Review",1218.24,1269,5,"Missing bank statements."
3973163,01242,"January 18, 2023",Part-Time,141672,692,Yes,TRUE,Denied,2810.34,3603,3,"Referred by agent."
3974745,00360,"May 28, 2021",Part-Time,247032,809,Yes,Y,Denied,4473,5325,3,
3975102,00819,05/08/2021,Unemployed,183466,693,No,TRUE,"Under Review",2645.4,4409,5,"Applicant follow-up needed"
3975877,00489,06/24/2020,Student,182698,584,No,,"Under Review",1236,2060,2,"Flagged for manual review."
3980741,01738,"October 14, 2020",Unemployed,198952,815,No,no,Denied,1776.6,2115,4,"Missing bank statements."
3983138,00967,2020-10-21,Full-Time,165600000,664,No,,approved,1220.34,1849,5,"docs expired"
3983582,01779,29/05/2020,Full-Time,125262,764,No,TRUE,Denied,1172.34,1503,2,"Flagged for manual review."
3984209,00140,08-24-2024,Self-Employed,20604,756,No,TRUE,Approved,1049.16,1249,1,.
3985620,01660,01/18/2022,Retired,241630,826,No,no,Denied,966.9,1465,5,"Co-signer pending review."
3986329,00018,10/27/2021,Full-Time,179488,699,No,false,Pending,2081.82,2669,3,"Flagged for manual review."
3989515,00419,11-09-2021,Retired,97134,508,No,No,Pending,1269.84,1924,3,"Referred by agent."
3989562,01002,17/11/2021,Full-Time,180907,618,Yes,true,Approved,6982.92,8313,4,"docs expired"
3990508,00137,,Part-Time,45914,786,Yes,N,Approved,1553.76,1992,3,"Flagged for manual review."
3991467,00114,16/02/2024,Student,177893,722,No,false,Denied,2281.92,2377,1,"Missing bank statements."
3992087,00211,05-17-2021,FT,220492,607,No,,"Under Review",939.84,1424,5,"Flagged for manual review."
3992441,00525,15/02/2020,Contract,297395,731,No,no,approved,2102.4,2190,4,"Applicant follow-up needed"
3992691,01750,26/11/2022,Full-Time,28746,673,No,FALSE,Denied,6156.48,9328,3,
3995605,00605,12/04/2023,Student,159762,754,No,TRUE,Denied,1943.76,2314,5,"Missing bank statements."
3996309,01542,"February 17, 2021",Retired,129116,331,No,Y,Approved,699.72,833,3,"docs expired"
3998511,00108,"August 20, 2024",Unemployed,90730,,Yes,No,Approved,1264.38,1621,2,"Referred by agent."
3998726,01135,"October 11, 2020",Student,203690,535,Yes,Y,Pending,2572.8,2680,4,"income verified via Plaid"
3998950,00308,"July 15, 2024",Student,180466,N/A,Yes,no,Denied,2631,4385,3,"income verified via Plaid"
4000156,00106,07/01/2021,Student,202553,684,No,No,Withdrawn,2857.8,4330,5,"Applicant provided pay stubs."
4001332,00441,"April 12, 2021",Retired,233500000,684,Yes,Yes,Denied,3365.4,5609,1,N/A
4001416,00085,09-13-2023,Full-Time,68301,825,No,0,Denied,1023,1550,3,n/a
4003552,00115,08/28/2021,Unemployed,185106,430,No,Yes,Denied,3727.62,4779,4,"Missing bank statements."
4003860,01199,20/12/2024,Student,162086,722,No,yes,Denied,2569.38,3893,3,N/A
4004022,00749,2020-05-25,Unemployed,223277,646,Yes,Yes,Approved,1656.6,2761,2,"Missing bank statements."
4005795,00380,10/06/2024,Student,249905,647,No,Y,Withdrawn,4063.8,5210,3,"Renewal case."
4006293,00671,02/08/2021,Student,62056,603,No,,Approved,2353.68,2802,3,"Applicant follow-up needed"
4006381,00669,10-26-2023,Retired,75433,524,No,,Withdrawn,627.12,804,5,n/a
4006628,00604,"October 03, 2022",Full-Time,64480,648,Yes,,Denied,2306.7,3495,2,"Applicant follow-up needed"
4006716,00004,09-20-2021,Contract,240571,,No,true,Pending,1350.18,1731,4,
4007986,01611,08-09-2021,Part-Time,23314,,No,TRUE,Denied,5285.76,5506,4,"Applicant provided pay stubs."
4008186,00365,2024-12-14,Contract,68884,814,No,yes,Denied,1847.82,2369,3,"Applicant follow-up needed"
4008476,00039,,Self-Employed,221917,740,No,no,Approved,2574.78,3301,3,"Applicant provided pay stubs."
4010052,00046,03/06/2021,Retired,182237,694,No,false,Approved,2226.24,2319,2,.
4010177,00891,20/08/2022,Part-Time,180199,454,Yes,N,Denied,5007.36,5216,4,"Missing bank statements."
4011095,00203,08-02-2024,Unemployed,183852,606,No,0,Denied,2111.04,2199,4,"docs expired"
4011460,01176,12/26/2024,Full-Time,148863,693,No,No,Denied,1193.28,1808,2,"Referred by agent."
4011739,01189,11-03-2024,Part-Time,171523,,Yes,no,Approved,2567.4,4279,4,"Missing bank statements."
4012051,00380,"February 01, 2020",Retired,178384,747,No,Yes,Denied,3438.6,5210,1,"Applicant follow-up needed"
4012196,01104,04/19/2020,Self-Employed,244708,615,Yes,N,Withdrawn,3087.84,3676,4,"Renewal case."
4012566,01211,22/09/2020,Unemployed,192854,671,No,N,Denied,1045.8,1743,5,"Flagged for manual review."
4013271,01521,2022-09-21,Unemployed,294829,N/A,No,,Denied,3311.28,3942,5,"docs expired"
4013320,00614,05-19-2023,Self-Employed,240399,,No,false,Pending,3871.56,4609,3,n/a
4015617,00762,2023-10-16,Retired,23639,,No,,Approved,1038.18,1331,4,.
4017401,01109,08-15-2024,Contract,25014,690,No,0,Withdrawn,5953.08,7087,3,"Flagged for manual review."
4019044,00480,2022-07-01,Retired,71302,729,No,No,Approved,3763.2,4480,4,N/A
4022163,01537,07-19-2020,Full-Time,90968,707,No,yes,Approved,2100.6,3501,4,"Co-signer pending review."
4023266,00550,2023-12-12,Contract,24804,771,Yes,false,"Under Review",1418.4,2364,5,N/A
4023550,01398,01/27/2020,Self-Employed,132761,847,No,No,Approved,1928.52,2922,5,"income verified via Plaid"
4025365,00465,"December 24, 2021",Self-Employed,169167,584,No,,Approved,1135.8,1893,3,n/a
4025888,00093,2024-10-31,Unemployed,87524,761,Yes,no,Denied,5003.88,0,5,"Referred by agent."
4027347,01672,06/30/2020,Student,91591,604,No,no,Withdrawn,2632.56,3134,3,N/A
4027466,01353,"January 22, 2022","Self Employed",80323,N/A,No,N,Approved,817.32,973,1,N/A
4028926,01411,03/28/2022,Contract,170657,612,No,no,Approved,1116.6,1861,2,"Referred by agent."
4030441,00264,11/03/2024,Self-Employed,312059,,Yes,0,Denied,1104.48,1416,4,
4041527,00254,2022-08-22,Part-Time,13983,734,No,no,Denied,2161.2,3602,1,"Missing bank statements."
4041647,01015,02-16-2024,Part-Time,143400000,737,No,1,Denied,4793.04,5706,5,"docs expired"
4042211,00745,07-22-2022,Contract,227499,697.0,No,yes,denied,5024.64,5234,3,"Co-signer pending review."
4044930,01530,2023-03-31,Unemployed,205891,706,No,FALSE,Pending,6328.14,0,2,"Renewal case."
4047516,01696,"October 24, 2020",Self-Employed,153185,N/A,Yes,1,Pending,1333.8,2223,4,"Applicant provided pay stubs."
4050051,00127,10/18/2024,Full-Time,139586,706,Yes,true,Denied,1241.28,1293,1,
4052031,00355,"November 14, 2024",Part-Time,217102,684,No,0,Denied,4851.6,8086,5,N/A
4052909,01757,07-05-2022,Self-Employed,78679,644,No,N,Approved,2662.92,3414,1,"Missing bank statements."
4054232,00682,2021-09-21,Self-Employed,106672,625,Yes,1,Approved,6602.88,6878,2,"Co-signer pending review."
4055676,01226,03/04/2022,Part-Time,181870,586,No,0,Denied,4333.56,5159,5,
4057092,01601,2020-12-25,Contract,31555,496,No,yes,Pending,1822.86,2337,2,"Applicant provided pay stubs."
4057099,01130,"July 19, 2024",Unemployed,244034,N/A,No,FALSE,Withdrawn,3369.6,5616,2,"docs expired"
4058091,01448,06-09-2023,Unemployed,60359,,No,Y,Approved,2249.52,2884,2,"Applicant provided pay stubs."
4058908,01117,19/11/2020,Full-Time,196908,773,No,Y,Denied,2138.4,3240,4,"Co-signer pending review."
4062308,01600,2020-12-03,Self-Employed,113697,,No,,Approved,1993.32,2373,4,.
4063560,01047,12/08/2023,Part-Time,142537,723,No,yes,approved,1460.94,1873,3,"Missing bank statements."
4063907,01778,"April 08, 2023",Self-Employed,24522,694,No,N,Approved,3659.04,4356,5,"Co-signer pending review."
4064621,01365,09-08-2022,Self-Employed,123587,300.0,No,false,Pending,3848.04,4581,1,"Renewal case."
4065118,00367,08-11-2022,Self-Employed,115581,,No,true,Approved,1945.92,2027,1,"Co-signer pending review."
4065891,01728,2023-07-04,FT,139392,651,Yes,false,Pending,6202.56,7384,1,"Co-signer pending review."
4066511,00549,18/03/2023,Student,29815,736,No,N,"Under Review",2315.04,2968,3,"Applicant follow-up needed"
4066737,01426,,Part-Time,90801,N/A,No,FALSE,Denied,5562.96,7132,4,"Referred by agent."
4067880,00681,01/07/2020,Student,318389,744,Yes,TRUE,Approved,4498.56,4686,5,"Missing bank statements."
4072797,00529,"December 28, 2020",Unemployed,13677,774,Yes,N,Approved,3611.52,3762,3,"Applicant follow-up needed"
4073882,00984,2023-03-18,Unemployed,134800,675,No,N,denied,1218.24,1269,5,
4074274,00875,2020-05-09,Self-Employed,82447,N/A,No,N,Denied,4582.2,5455,3,"income verified via Plaid"
4075435,01529,2021-11-11,Part-Time,206709,822,No,Y,Pending,3823.68,4552,1,.
4075726,00710,08-18-2024,Contract,167445,729,No,No,Approved,1297.92,1352,3,n/a
4076658,01554,11/09/2023,Contract,20610,702,No,TRUE,Approved,1039.08,1237,2,"Flagged for manual review."
4076791,01159,09-19-2022,Full-Time,114221,821,Yes,0,Approved,2139.06,3241,3,.
4080981,01540,2022-11-20,Self-Employed,211901,,Yes,yes,Denied,3137.28,3268,3,.
4085304,01345,20/05/2020,Retired,144092,801.0,No,0,Approved,3549.84,4226,5,"Missing bank statements."
4085694,00733,,Full-Time,237030,584,No,no,Approved,1224.6,1570,2,"Applicant follow-up needed"
4086222,00963,09/07/2022,Student,117903,791,No,No,Pending,832.32,867,2,"Flagged for manual review."
4089385,01675,2021-05-26,Retired,248700000,836,No,1,Withdrawn,1668.24,1986,4,N/A
4090445,01099,26/10/2020,Part-Time,41525,784,No,true,Withdrawn,1846.02,0,2,"Flagged for manual review."
4090652,01728,2023-03-06,Part-Time,131146,683,No,FALSE,Approved,4430.4,7384,3,"docs expired"
4090895,01358,2020-07-06,Unemployed,182200000,747,Yes,TRUE,Approved,3312.12,3943,2,n/a
4091296,00881,03/05/2022,Unemployed,192556,668,No,yes,Approved,4795.2,7992,1,"Referred by agent."
4091853,01779,18/02/2021,Contract,127224,384,No,TRUE,Denied,1262.52,1503,3,N/A
4095490,01534,"April 16, 2020",Contract,35748,816,No,FALSE,Approved,1308.72,1558,3,
4095554,00085,08/01/2020,Part-Time,175819,691,Yes,0,Withdrawn,930,1550,1,.
4096060,01259,2024-06-20,Contract,105435,N/A,No,Y,Approved,7803.84,11824,1,"Missing bank statements."
4097928,01102,2023-03-27,Student,215872,686,No,no,Pending,1963.92,2338,4,"Referred by agent."
4099958,00272,,Part-Time,159227,615,No,true,Denied,897.6,1360,5,N/A
4100573,00795,"August 16, 2024",Student,74826,674,No,FALSE,Pending,1015.08,1538,2,
4100608,00904,07/25/2024,Contract,126633,635,No,1,Pending,2224.2,3707,2,"Applicant follow-up needed"
4101914,01584,11-20-2023,Contract,148907,729,No,true,Approved,1235.52,1872,1,
4102255,00769,11/30/2024,Retired,236380,582,No,true,Approved,5510.4,5740,1,"Applicant follow-up needed"
4105938,00275,2022-03-06,Self-Employed,313682,704,No,TRUE,Approved,1310.4,1680,4,"Referred by agent."
4107651,01345,26/02/2021,Full-Time,166509,739,No,true,Denied,2535.6,4226,2,"docs expired"
4107978,00813,"May 07, 2020",Unemployed,119703,,No,No,Denied,2227.2,2320,4,"Renewal case."
4109443,01724,09-29-2020,Part-Time,237054,466,Yes,,Pending,568.26,861,4,.
4111972,00202,09-20-2023,Self-Employed,156916,693,No,FALSE,Approved,5097.84,7724,4,"Applicant follow-up needed"
4115822,01171,09-03-2022,Self-Employed,188330,749,No,No,Withdrawn,1718.34,2203,5,"Applicant follow-up needed"
4116620,00033,"September 18, 2024",Contract,175124,785,No,Yes,Withdrawn,1065.6,1110,3,"Missing bank statements."
4117653,01415,01/12/2024,Self-Employed,215970,301,Yes,,Approved,2205,3675,1,n/a
4118756,00410,13/11/2020,Part-Time,158578,755.0,No,no,"Under Review",1140.48,1188,4,"Applicant provided pay stubs."
4121708,00032,10/07/2021,Full-Time,34275,743,No,TRUE,"Under Review",1003.08,1286,3,
4122164,01717,09-21-2021,Full-Time,243165,577,No,0,approved,4015.68,0,2,"Co-signer pending review."
4122757,00072,2023-12-16,Retired,84359,683,No,false,Approved,3011.52,3137,5,"Referred by agent."
4125806,00752,2024-10-26,Retired,130515,664,No,,Approved,2683.98,3441,4,"Flagged for manual review."
4127463,00435,15/02/2021,Unemployed,62622,810,No,Y,"Under Review",1038.6,1731,2,"Missing bank statements."
4129671,01689,"December 18, 2024",Retired,306246,711,No,Y,Denied,4645.8,7743,3,"Flagged for manual review."
4130766,01762,"March 19, 2023",Student,52143,753,No,FALSE,Denied,1688.28,2558,4,
4132619,00172,"January 15, 2021",Student,148190,445,Yes,true,Approved,3564.12,4243,3,"income verified via Plaid"
4133138,01271,2023-04-28,Part-Time,94000000,773,No,true,Denied,4272,4450,2,"Missing bank statements."
4139131,00841,26/12/2020,Self-Employed,144603,618,Yes,true,Approved,1976.04,2994,5,"income verified via Plaid"
4140014,00438,12-30-2021,Full-Time,246901,677.0,No,0,Pending,3206.4,3340,2,N/A
4142051,00472,"November 04, 2023","Self Employed",139620,825,No,1,Denied,1560.96,1626,1,"income verified via Plaid"
4143087,00085,08/06/2023,Contract,119318,584,Yes,Yes,Denied,930,1550,1,"Missing bank statements."
4143334,00267,05-07-2022,Student,46332,749,No,false,Pending,4439.4,7399,1,"Missing bank statements."
4147222,01075,07/18/2024,Self-Employed,132169,458,No,no,approved,2629.2,4382,4,.
4149143,00181,01-08-2022,Retired,125970,569,No,no,Denied,546.6,911,2,"Applicant follow-up needed"
4149620,00487,"November 03, 2020",Unemployed,122742,723,No,0,Approved,1593.24,2414,3,
4150107,01413,20/01/2024,Student,42250,713,Yes,FALSE,Pending,2150.46,2757,2,"Missing bank statements."
4151067,01143,03/29/2024,Self-Employed,23145,728,Yes,TRUE,Approved,1648.68,2498,4,"Applicant provided pay stubs."
4154785,00305,08-14-2024,Contract,36314,,Yes,N,Pending,6042.96,7194,1,
4155143,00642,08/01/2023,Unemployed,130900000,793,Yes,No,Approved,560.34,849,3,"income verified via Plaid"
4155183,00130,02/25/2020,Unemployed,207336,789,Yes,true,Denied,2788.8,0,5,.
4156976,00656,2022-04-25,PT,230418,747,No,false,Approved,3054,5090,1,"Missing bank statements."
4162133,01757,"August 30, 2024",PT,190008,,No,yes,Approved,2253.24,3414,1,"Flagged for manual review."
4162735,00047,01/06/2021,Student,190860,739,No,TRUE,Approved,4241.64,5438,5,"docs expired"
4164111,01257,"March 12, 2021",Retired,75025,581,No,false,Denied,669.9,1015,2,"Renewal case."
4164871,00384,08/23/2023,Student,165889,761,No,TRUE,Denied,5351.64,6371,5,"income verified via Plaid"
4165729,00864,,Student,53682,764,No,0,Denied,5547.96,8406,3,"docs expired"
4165777,01529,02/01/2024,Unemployed,114172,667,No,FALSE,Approved,3004.32,4552,2,"Referred by agent."
4167995,01156,2023-08-17,Self-Employed,5946,809,No,FALSE,Denied,4825.92,5027,1,
4170836,00339,"April 15, 2023",Full-Time,211805,639,No,false,Approved,7098,9100,4,"Applicant provided pay stubs."
4171355,01468,2021-05-09,Part-Time,190732,807,No,Y,Pending,2147.88,2557,4,
4172709,01709,,PT,48098,755,No,N,Pending,1267.2,1320,4,"Missing bank statements."
4173773,01693,2020-01-09,Full-Time,74852,798,No,N,Approved,1734.72,1807,3,"Flagged for manual review."
4175256,00374,2021-06-11,PT,218955,830,No,1,Denied,2145.6,2235,2,.
4176925,00852,,Unemployed,110756,677,Yes,yes,Denied,840.84,1078,1,.
4177590,00057,09/24/2022,Retired,192359,618,No,Yes,Approved,5987.52,6237,3,
4178377,00849,2023-10-23,Unemployed,133587,770,No,Yes,Approved,1335,0,4,"Applicant follow-up needed"
4179305,01734,04-24-2023,Retired,203864,671,No,Yes,Withdrawn,1861.8,3103,4,"income verified via Plaid"
4180532,00732,26/08/2020,Self-Employed,164644,648,Yes,false,Pending,3049.2,3630,3,"Applicant follow-up needed"
4180765,00913,"August 31, 2020",Unemployed,151611,603,No,,Pending,836.16,871,4,
4181211,01182,2023-03-24,Unemployed,220603,683,No,false,Denied,4110.96,4894,3,n/a
4182801,00461,10/17/2020,Part-Time,96318,737,No,TRUE,Denied,1559.22,1999,4,"Referred by agent."
4184899,00349,2023-03-01,Unemployed,135728,403,No,TRUE,Approved,2247.36,2341,2,
4185122,01574,2023-05-03,Contract,60469,737,Yes,Yes,Approved,1201.92,1252,1,
4190883,01203,30/06/2022,Contract,291866,719,No,1,Pending,1678.32,1998,2,.
4193475,00338,03/09/2022,Student,121623,605,Yes,No,Denied,2562.6,4271,5,
4195167,01597,,Contract,107390,801,No,no,Pending,1556.88,0,5,"Missing bank statements."
4195253,00824,29/08/2023,Unemployed,209316,,Yes,N,Withdrawn,1611.84,1679,1,N/A
4195571,00610,"September 02, 2020",Self-Employed,77996,720,No,TRUE,Denied,1687.92,2164,2,"Referred by agent."
4198299,01203,,"Self Employed",13575,838,No,Yes,Denied,1318.68,1998,3,"docs expired"
4198932,01263,01/03/2023,FT,180928,N/A,No,N,Approved,1778.4,2964,1,.
4199119,01692,"November 18, 2023",Self-Employed,237143,790,No,yes,Denied,4427.52,4612,2,.
4201998,00389,12-02-2024,Full-Time,68073,786,No,N,"Under Review",3802.92,5762,4,"Renewal case."
4202435,00046,"September 11, 2022",Self-Employed,78218,618,Yes,1,Denied,1391.4,2319,1,"Applicant follow-up needed"
4202647,01555,07-31-2021,Self-Employed,173359,635,No,,Approved,772.2,990,4,"Missing bank statements."
4204790,00216,06/06/2021,Part-Time,50668,305,No,Yes,Pending,1619.52,1687,5,.
4205070,01611,2023-12-26,"Self Employed",57756,,No,0,Approved,5285.76,5506,3,
4209589,00921,25/09/2023,Student,238501,724,No,yes,Denied,666,1110,2,"Missing bank statements."
4210918,00642,,Student,158283,760,No,Yes,Approved,662.22,849,3,"income verified via Plaid"
4211149,00389,12/02/2024,Part-Time,26560,765,No,yes,Pending,4494.36,5762,4,n/a
4211384,01071,01-14-2024,Part-Time,221306,761,No,,Approved,2677.74,3433,3,"Co-signer pending review."
4211599,00730,02-20-2024,Full-Time,85938,687,No,no,Denied,834.12,993,4,n/a
4212312,01391,2020-04-21,Full-Time,129999,,No,1,Approved,1633.8,1945,3,"Missing bank statements."
4212425,00915,05/27/2023,Student,132140,758,No,no,Approved,4241.28,4418,2,"Applicant follow-up needed"
4215112,01164,08-31-2021,Contract,236566,805,No,false,Pending,2693.34,3453,1,"Applicant follow-up needed"
4215866,01231,"May 26, 2024",Part-Time,95943,675.0,No,Yes,Denied,2231.46,3381,1,"Applicant follow-up needed"
4216175,00693,06/15/2020,Full-Time,314823,842,No,,Pending,2152.8,3588,1,
4217129,00545,11/30/2023,Contract,168433,845,No,yes,"Under Review",2066.4,3444,2,.
4219922,00142,28/01/2023,Self-Employed,173800,673,No,N,"Under Review",3211.26,4117,5,"docs expired"
4220848,00052,03-29-2021,Self-Employed,51636,743,No,false,denied,2377.8,3963,2,"Flagged for manual review."
4221643,01355,"May 24, 2020",Retired,248303,760,Yes,true,Pending,4347,5175,4,"Referred by agent."
4223128,00309,09-20-2022,Student,186243,798,Yes,,Approved,3129.36,4012,3,"Co-signer pending review."
4226344,01396,10/06/2021,Contract,19917,675,No,FALSE,Pending,2647.68,3152,5,n/a
4230589,01027,08/08/2024,Unemployed,30624,797,No,N,Denied,2206.8,3678,5,"Renewal case."
4231800,00126,2023-03-21,Retired,139898,808,No,N,Denied,1340.4,2234,1,"Missing bank statements."
4231992,00097,"January 24, 2024",Retired,64538,703,No,0,approved,973.8,1623,4,n/a
