app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
4143087,0085,2023-08-06,Contract,119318,584,Yes,Yes,Denied,930.00,1550,1,Missing bank statements.
4143334,0267,2022-05-07,Student,46332,749,No,No,Pending,4439.40,7399,1,Missing bank statements.
4147222,1075,2024-07-18,Self-Employed,132169,458,No,No,Approved,2629.20,4382,4,.
4149143,0181,2022-01-08,Retired,125970,569,No,No,Denied,546.60,911,2,Applicant follow-up needed
4149620,0487,2020-11-03,Unemployed,122742,723,No,No,Approved,1593.24,2414,3,
4150107,1413,20/01/2024,Student,42250,713,Yes,No,Pending,2150.46,2757,2,Missing bank statements.
4151067,1143,2024-03-29,Self-Employed,23145,728,Yes,Yes,Approved,1648.68,2498,4,Applicant provided pay stubs.
4154785,0305,2024-08-14,Contract,36314,,Yes,No,Pending,6042.96,7194,1,
4155143,0642,2023-08-01,Unemployed,130900,793,Yes,No,Approved,560.34,849,3,income verified via Plaid
4155183,0130,2020-02-25,Unemployed,207336,789,Yes,Yes,Denied,2788.80,0,5,.
4156976,0656,2022-04-25,Part-Time,230418,747,No,No,Approved,3054.00,5090,1,Missing bank statements.
4162133,1757,2024-08-30,Part-Time,190008,,No,Yes,Approved,2253.24,3414,1,Flagged for manual review.
4162735,0047,2021-01-06,Student,190860,739,No,Yes,Approved,4241.64,5438,5,docs expired
4164111,1257,2021-03-12,Retired,75025,581,No,No,Denied,669.90,1015,2,Renewal case.
4164871,0384,2023-08-23,Student,165889,761,No,Yes,Denied,5351.64,6371,5,income verified via Plaid
4165729,0864,,Student,53682,764,No,No,Denied,5547.96,8406,3,docs expired
4165777,1529,2024-02-01,Unemployed,114172,667,No,No,Approved,3004.32,4552,2,Referred by agent.
4167995,1156,2023-08-17,Self-Employed,5946,809,No,No,Denied,4825.92,5027,1,
4170836,0339,2023-04-15,Full-Time,211805,639,No,No,Approved,7098.00,9100,4,Applicant provided pay stubs.
4171355,1468,2021-05-09,Part-Time,190732,807,No,Yes,Pending,2147.88,2557,4,
4172709,1709,,Part-Time,48098,755,No,No,Pending,1267.20,1320,4,Missing bank statements.
4173773,1693,2020-01-09,Full-Time,74852,798,No,No,Approved,1734.72,1807,3,Flagged for manual review.
4175256,0374,2021-06-11,Part-Time,218955,830,No,Yes,Denied,2145.60,2235,2,.
4176925,0852,,Unemployed,110756,677,Yes,Yes,Denied,840.84,1078,1,.
4177590,0057,2022-09-24,Retired,192359,618,No,Yes,Approved,5987.52,6237,3,
4178377,0849,2023-10-23,Unemployed,133587,770,No,Yes,Approved,1335.00,0,4,Applicant follow-up needed
4179305,1734,2023-04-24,Retired,203864,671,No,Yes,Withdrawn,1861.80,3103,4,income verified via Plaid
4180532,0732,26/08/2020,Self-Employed,164644,648,Yes,No,Pending,3049.20,3630,3,Applicant follow-up needed
4180765,0913,2020-08-31,Unemployed,151611,603,No,No,Pending,836.16,871,4,
4181211,1182,2023-03-24,Unemployed,220603,683,No,No,Denied,4110.96,4894,3,n/a
4182801,0461,2020-10-17,Part-Time,96318,737,No,Yes,Denied,1559.22,1999,4,Referred by agent.
4184899,0349,2023-03-01,Unemployed,135728,403,No,Yes,Approved,2247.36,2341,2,
4185122,1574,2023-05-03,Contract,60469,737,Yes,Yes,Approved,1201.92,1252,1,
4190883,1203,30/06/2022,Contract,291866,719,No,Yes,Pending,1678.32,1998,2,.
4193475,0338,2022-03-09,Student,121623,605,Yes,No,Denied,2562.60,4271,5,
4195167,1597,,Contract,107390,801,No,No,Pending,1556.88,0,5,Missing bank statements.
4195253,0824,29/08/2023,Unemployed,209316,,Yes,No,Withdrawn,1611.84,1679,1,N/A
4195571,0610,2020-09-02,Self-Employed,77996,720,No,Yes,Denied,1687.92,2164,2,Referred by agent.
4198299,1203,,Self-Employed,13575,838,No,Yes,Denied,1318.68,1998,3,docs expired
4198932,1263,2023-01-03,Full-Time,180928,N/A,No,No,Approved,1778.40,2964,1,.
4199119,1692,2023-11-18,Self-Employed,237143,790,No,Yes,Denied,4427.52,4612,2,.
4201998,0389,2024-12-02,Full-Time,68073,786,No,No,Under Review,3802.92,5762,4,Renewal case.
4202435,0046,2022-09-11,Self-Employed,78218,618,Yes,Yes,Denied,1391.40,2319,1,Applicant follow-up needed
4202647,1555,2021-07-31,Self-Employed,173359,635,No,No,Approved,772.20,990,4,Missing bank statements.
4204790,0216,2021-06-06,Part-Time,50668,305,No,Yes,Pending,1619.52,1687,5,.
4205070,1611,2023-12-26,Self-Employed,57756,,No,No,Approved,5285.76,5506,3,
4209589,0921,25/09/2023,Student,238501,724,No,Yes,Denied,666.00,1110,2,Missing bank statements.
4210918,0642,,Student,158283,760,No,Yes,Approved,662.22,849,3,income verified via Plaid
4211149,0389,2024-12-02,Part-Time,26560,765,No,Yes,Pending,4494.36,5762,4,n/a
4211384,1071,2024-01-14,Part-Time,221306,761,No,No,Approved,2677.74,3433,3,Co-signer pending review.
4211599,0730,2024-02-20,Full-Time,85938,687,No,No,Denied,834.12,993,4,n/a
4212312,1391,2020-04-21,Full-Time,129999,,No,Yes,Approved,1633.80,1945,3,Missing bank statements.
4212425,0915,2023-05-27,Student,132140,758,No,No,Approved,4241.28,4418,2,Applicant follow-up needed
4215112,1164,2021-08-31,Contract,236566,805,No,No,Pending,2693.34,3453,1,Applicant follow-up needed
4215866,1231,2024-05-26,Part-Time,95943,675,No,Yes,Denied,2231.46,3381,1,Applicant follow-up needed
4216175,0693,2020-06-15,Full-Time,314823,842,No,No,Pending,2152.80,3588,1,
4217129,0545,2023-11-30,Contract,168433,845,No,Yes,Under Review,2066.40,3444,2,.
4219922,0142,28/01/2023,Self-Employed,173800,673,No,No,Under Review,3211.26,4117,5,docs expired
4220848,0052,2021-03-29,Self-Employed,51636,743,No,No,Denied,2377.80,3963,2,Flagged for manual review.
4221643,1355,2020-05-24,Retired,248303,760,Yes,Yes,Pending,4347.00,5175,4,Referred by agent.
4223128,0309,2022-09-20,Student,186243,798,Yes,No,Approved,3129.36,4012,3,Co-signer pending review.
4226344,1396,2021-10-06,Contract,19917,675,No,No,Pending,2647.68,3152,5,n/a
4230589,1027,2024-08-08,Unemployed,30624,797,No,No,Denied,2206.80,3678,5,Renewal case.
4231800,0126,2023-03-21,Retired,139898,808,No,No,Denied,1340.40,2234,1,Missing bank statements.
4231992,0097,2024-01-24,Retired,64538,703,No,No,Approved,973.80,1623,4,n/a
4232179,0055,,Retired,78111,773,Yes,Yes,Approved,1520.40,1810,3,.
4235010,0051,2022-12-19,Self-Employed,82902,665,Yes,Yes,Approved,2396.16,2496,3,
4235079,0861,2023-05-29,Contract,88271,846,No,Yes,Denied,2589.72,3083,5,Flagged for manual review.
4238406,1073,2021-01-12,Part-Time,172465,433,Yes,Yes,Approved,1112.16,1324,3,Referred by agent.
4239992,1591,2021-03-29,Student,134620,,No,No,Approved,5683.08,7286,4,Missing bank statements.
4240103,0247,2021-09-28,Full-Time,19845,782,No,No,Denied,1303.68,1358,2,Referred by agent.
4245813,1207,2024-04-13,Student,149180,781,No,No,Pending,3138.24,3269,1,Referred by agent.
4246083,0845,2023-07-08,Self-Employed,197253,605,No,No,Approved,4662.84,5978,3,n/a
4246354,0201,30/11/2020,Student,21394,683,No,No,Approved,1895.40,2430,3,Renewal case.
4248949,0835,2021-08-11,Self-Employed,39333,708,No,Yes,Approved,1792.20,2987,2,N/A
4250668,0479,2023-01-23,Full-Time,239193,772,No,Yes,Under Review,5366.40,6880,5,Co-signer pending review.
4254127,0133,14/05/2021,Full-Time,7160,688,No,Yes,Approved,3067.20,3195,2,Applicant follow-up needed
4255954,0350,2024-10-02,Contract,134252,764,No,No,Approved,7591.32,11502,2,Applicant provided pay stubs.
4256613,0356,13/12/2024,Retired,216094,643,Yes,No,Approved,4721.64,7154,3,Missing bank statements.
4257162,1653,2022-11-20,Part-Time,212936,779,No,No,Denied,1282.38,1943,4,income verified via Plaid
4257519,0244,2021-01-02,Full-Time,2669,751,No,No,Approved,1545.60,1840,2,Applicant follow-up needed
4257920,0437,2024-03-21,Unemployed,110938,688,No,No,Denied,2297.40,2735,2,Co-signer pending review.
4258663,0739,2022-11-02,Contract,225076,727,No,No,Approved,2468.70,3165,2,Flagged for manual review.
4258790,0046,18/03/2023,Part-Time,179010,595,No,Yes,Approved,1947.96,2319,5,Renewal case.
4260709,0169,2022-04-06,Self-Employed,235504,739,No,Yes,Approved,3182.40,4080,3,Missing bank statements.
4261696,1221,2020-03-30,Unemployed,186713,599,No,No,Approved,5055.96,6019,5,n/a
4264905,0903,2021-02-03,Unemployed,110165,635,No,Yes,Pending,2654.40,4424,5,N/A
4265916,1569,2024-01-16,Unemployed,128211,N/A,No,No,Pending,993.30,1505,2,Referred by agent.
4266935,1795,2020-09-28,Student,229888,635,No,No,Pending,5453.28,6492,3,Co-signer pending review.
4267921,1282,25/11/2024,Unemployed,56752,770,No,Yes,Withdrawn,1796.76,2139,2,Applicant provided pay stubs.
4269895,1456,2023-09-17,Self-Employed,76731,824,No,Yes,Pending,3237.30,4905,2,N/A
4270508,1798,23/04/2021,Part-Time,27882,773,Yes,No,Pending,4156.80,6928,5,Referred by agent.
4272804,0607,2023-06-01,Full-Time,59473,,No,No,Under Review,697.20,1162,5,Co-signer pending review.
4273886,0030,2024-01-17,Full-Time,108874,784,No,No,Approved,2604.84,3101,2,Applicant provided pay stubs.
4274285,0407,2020-08-01,Part-Time,240173,748,No,Yes,Approved,1097.46,1407,3,Flagged for manual review.
4276713,1153,2024-08-30,Full-Time,145000,384,No,No,Under Review,891.00,1485,5,
4278767,1464,22/02/2021,Student,39414,706,No,Yes,Pending,3150.00,3750,1,Applicant follow-up needed
4278827,0444,2024-11-30,Contract,61049,585,No,No,Approved,2880.96,3001,3,N/A
4280245,1561,2020-09-08,Full-Time,213970,844,No,No,Pending,2718.24,3236,4,Renewal case.
4285865,0245,2022-02-26,Full-Time,238901,794,No,No,Denied,1983.60,3306,1,income verified via Plaid
4286739,0304,2020-10-11,Retired,126051,672,Yes,No,Pending,1626.30,2085,4,Missing bank statements.
4287554,1616,2021-11-28,Contract,130611,698,No,Yes,Denied,4248.72,5058,3,income verified via Plaid
4287723,0468,2020-10-18,Self-Employed,79363,833,No,Yes,Approved,1857.60,3096,1,n/a
4288321,1667,22/06/2022,Student,127352,811,No,No,Approved,4618.56,4811,5,n/a
4289346,0577,2023-09-08,Student,64144,,No,No,Denied,1542.84,1978,1,docs expired
4289857,1009,2021-11-20,Retired,131596,,No,No,Approved,2785.92,2902,4,income verified via Plaid
4291261,1042,2022-12-02,Part-Time,218701,760,No,Yes,Denied,1403.40,2339,2,n/a
4291481,1061,2023-04-28,Part-Time,97794,715,No,Yes,Approved,2673.84,3428,1,docs expired
4291992,1754,2022-07-16,Self-Employed,157241,590,No,Yes,Under Review,3734.64,4788,5,Renewal case.
4293837,1663,2020-01-29,Self-Employed,37575,782,No,No,Denied,1862.28,2217,1,n/a
4295198,1517,2021-11-14,Contract,187356,734,No,Yes,Denied,1189.20,1982,2,Referred by agent.
4296975,1504,2021-11-19,Unemployed,138690,,No,Yes,Withdrawn,7588.80,7905,2,docs expired
4297657,0984,2022-03-08,Full-Time,216215,301,No,No,Denied,761.40,1269,4,
4300438,0017,16/05/2023,Full-Time,61255,784,Yes,No,Approved,2089.56,3166,2,Applicant provided pay stubs.
4301133,0933,26/07/2024,Full-Time,109935,,No,No,Approved,1033.20,1722,4,Renewal case.
4301985,1184,2022-10-08,Contract,892000,587,No,Yes,Under Review,7493.76,7806,1,N/A
4302615,0780,2020-03-05,Unemployed,53601,605,No,Yes,Under Review,3089.28,3218,2,Applicant follow-up needed
4303015,1552,2020-08-17,Unemployed,84467,781,No,No,Under Review,711.48,847,5,N/A
4304740,1444,2024-09-18,Student,186572,341,No,No,Under Review,1072.50,1375,5,Flagged for manual review.
4305591,1599,2022-09-02,Student,319079,799,No,Yes,Withdrawn,2759.40,3285,4,Applicant provided pay stubs.
4306173,0817,29/08/2020,Student,249426,780,No,No,Approved,3059.76,4636,1,n/a
4306590,1418,2024-03-14,Full-Time,36485,621,No,Yes,Approved,1912.80,3188,5,Missing bank statements.
4308067,0620,2023-04-25,Self-Employed,191575,344,No,Yes,Pending,2035.80,2610,4,Co-signer pending review.
4308832,1787,2024-05-11,Retired,153299,N/A,No,Yes,Under Review,2825.76,3364,4,N/A
4309618,0787,2021-06-28,Contract,188122,834,No,No,Approved,1779.84,1854,4,Renewal case.
4309636,0313,2024-03-06,Student,49179,796,No,Yes,Pending,2502.72,2607,3,income verified via Plaid
4311725,1080,2022-10-04,Unemployed,128300,681,No,No,Denied,3856.32,4017,5,Missing bank statements.
4313991,0336,2024-02-05,Student,111753,677,No,Yes,Withdrawn,1279.80,2133,1,
4314976,1166,2023-06-06,Contract,157819,786,No,Yes,Denied,1271.16,1926,2,n/a
4315995,1709,2021-11-10,Part-Time,114077,693,Yes,No,Denied,871.20,1320,3,N/A
4316542,0650,2020-02-27,Self-Employed,48003,631,No,No,Pending,1491.00,1775,2,docs expired
4317415,0294,2021-05-13,Part-Time,97352,692,No,Yes,Under Review,2040.00,3400,5,Applicant provided pay stubs.
4320975,0002,2020-09-18,Self-Employed,208735,374,No,Yes,Pending,2957.76,3081,3,Renewal case.
4323368,1352,2020-05-13,Contract,81117,790,No,Yes,Approved,1648.14,2113,1,N/A
4323709,0265,2022-06-08,Unemployed,137796,681,No,Yes,Approved,1333.08,1587,1,n/a
4324256,0895,21/07/2022,Part-Time,155315,,No,Yes,Approved,1600.50,2425,3,Flagged for manual review.
4325561,1785,19/07/2021,Self-Employed,155374,588,No,Yes,Pending,3650.46,5531,3,docs expired
4325881,1130,25/12/2023,Unemployed,111968,606,No,Yes,Denied,4717.44,5616,5,Applicant follow-up needed
4326218,0930,2021-10-22,Student,229299,752,No,Yes,Approved,2392.80,3988,1,docs expired
4326603,0311,2024-01-10,Retired,215429,781,No,No,Approved,1644.60,2741,5,Applicant follow-up needed
4329586,1147,2024-02-05,Student,125529,,Yes,No,Under Review,1275.84,1329,5,.
4330422,0368,2020-05-11,Student,113916,769,No,Yes,Approved,976.80,1628,3,Renewal case.
4332272,1186,2022-10-24,Unemployed,34079,686,No,No,Approved,3361.80,5603,1,
4334437,0924,2021-03-18,Part-Time,217238,817,No,No,Approved,722.70,1095,2,Missing bank statements.
4334902,0227,2024-07-06,Unemployed,155651,805,No,No,Withdrawn,1089.48,1297,5,
4335017,0302,2024-08-31,Contract,197679,,Yes,Yes,Denied,2592.00,2700,3,docs expired
4335591,1291,2020-01-30,Full-Time,97447,670,No,Yes,Approved,1743.06,2641,1,Applicant follow-up needed
4339093,0204,2023-12-04,Retired,245785,690,No,No,Denied,1054.56,1352,2,Referred by agent.
4339157,0671,2020-03-04,Unemployed,74696,656,No,No,Approved,2689.92,2802,1,Co-signer pending review.
4340162,0905,2020-04-11,Retired,68268,721,No,No,Approved,5158.14,6613,3,
4340492,1342,2020-09-13,Part-Time,113446,724,No,Yes,Approved,3475.68,4456,5,Applicant follow-up needed
4341136,1422,2023-03-02,Self-Employed,158244,666,No,No,Approved,2176.32,2267,2,n/a
4342941,1781,2022-03-14,Retired,213540,611,No,Yes,Approved,1407.60,2346,3,N/A
4344163,1194,2021-07-08,Retired,58815,,No,Yes,Denied,1756.20,2927,2,.
4344502,1125,2020-04-27,Full-Time,123045,679,No,No,Withdrawn,1171.50,1775,5,Flagged for manual review.
4345068,1628,2022-03-13,Contract,170544,730,No,Yes,Pending,3530.40,5884,2,.
4348552,0036,2022-02-02,Full-Time,54430,546,No,Yes,Approved,3685.44,3839,3,income verified via Plaid
4348715,1455,2024-09-22,Full-Time,177991,837,No,No,Pending,8070.72,8407,5,
4348986,0726,2022-10-09,Full-Time,199619,682,No,Yes,Approved,1141.20,1902,4,
4350673,1102,2024-04-20,Unemployed,206469,786,No,No,Withdrawn,2244.48,2338,3,Applicant provided pay stubs.
4352729,0401,2020-12-17,Self-Employed,298864,644,Yes,Yes,Denied,5073.90,6505,4,docs expired
4355372,0965,,Unemployed,230566,752,No,No,Pending,1693.20,2822,2,N/A
4357747,1124,2022-11-05,Self-Employed,238933,678,No,No,Under Review,3227.28,0,3,Missing bank statements.
4359770,0071,2021-01-21,Self-Employed,33628,402,No,No,Withdrawn,3480.00,3625,4,Missing bank statements.
4362032,1109,2020-08-24,Retired,97728,786,No,Yes,Denied,6803.52,7087,2,Missing bank statements.
4362341,1593,29/06/2022,Full-Time,194401,689,No,Yes,Approved,5112.96,5326,5,.
4365196,0123,2020-09-19,Student,96381,749,No,No,Denied,1011.84,1054,4,Flagged for manual review.
4366701,0285,2020-09-02,Contract,72084,417,Yes,Yes,Under Review,2010.60,3351,4,Referred by agent.
4369213,1320,28/10/2023,Unemployed,204609,655,No,No,Approved,3697.32,5602,2,N/A
4370544,0581,2021-01-09,Unemployed,166235,621,No,No,Approved,3417.96,4382,1,N/A
4371578,0299,2024-07-25,Student,134568,671,No,Yes,Approved,2956.80,4480,2,Applicant provided pay stubs.
4376938,1667,2024-01-02,Part-Time,155500,762,No,No,Approved,3752.58,4811,1,
4378135,1764,2022-11-02,Part-Time,246169,841,No,Yes,Approved,3289.20,5482,5,docs expired
4379725,0776,2022-01-29,Retired,54632,804,No,Yes,Approved,1359.60,2060,3,
4380114,1533,2024-07-06,Self-Employed,67904,765,No,No,Approved,4286.04,6494,3,.
4381579,0969,,Unemployed,194718,724,No,No,Denied,996.60,1510,2,docs expired
4383545,1656,2020-05-01,Contract,104260,637,No,No,Approved,1577.40,2629,1,Renewal case.
4387488,0405,2020-07-06,Part-Time,111343,773,No,Yes,Approved,1282.20,2137,1,Applicant follow-up needed
4387857,1692,2024-05-20,Retired,69973,719,No,Yes,Approved,3874.08,4612,3,N/A
4388237,1395,20/07/2022,Contract,166601,,No,Yes,Pending,2919.84,3476,5,Applicant provided pay stubs.
4390780,1577,,Self-Employed,69680,N/A,No,No,Approved,3880.14,5879,1,docs expired
4392175,0598,2024-11-05,Contract,141220,301,No,Yes,Pending,3352.32,3492,5,.
4392475,0217,2021-07-26,Part-Time,231130,696,No,No,Denied,3320.64,3459,3,Flagged for manual review.
4392593,0864,2022-09-20,Student,47125,613,No,No,Approved,6556.68,8406,3,Flagged for manual review.
4393670,0483,2020-03-07,Part-Time,237911,,No,No,Denied,1337.28,1592,5,Renewal case.
4395577,1770,2021-03-03,Full-Time,114688,,Yes,Yes,Pending,1704.00,2840,2,.
4396811,1686,2022-11-01,Unemployed,149758,480,No,No,Approved,3245.58,4161,5,
4396860,1063,2021-11-04,Part-Time,223977,324,No,Yes,Approved,1530.24,1594,2,Referred by agent.
4397262,0944,2022-09-15,Student,98492,410,No,No,Approved,1331.40,1585,3,docs expired
4400668,1547,2023-05-23,Self-Employed,321929,735,No,No,Pending,2948.40,3780,2,Co-signer pending review.
4400732,1095,2023-10-12,Full-Time,112842,714,No,Yes,Approved,1002.54,1519,3,n/a
4402078,0525,2023-10-04,Contract,161865,734,No,Yes,Denied,2102.40,2190,4,Flagged for manual review.
4404022,0253,20/09/2024,Full-Time,94391,647,No,Yes,Approved,3232.32,3848,2,income verified via Plaid
4404117,0731,2020-04-09,Contract,217101,723,Yes,Yes,Approved,1475.76,1892,5,income verified via Plaid
4404461,0387,2020-12-12,Unemployed,211906,659,No,Yes,Withdrawn,2453.88,3718,2,
4404673,1563,2022-01-18,Student,94883,714,No,Yes,Denied,2766.72,2882,1,n/a
4406922,0053,2021-08-25,Unemployed,153667,707,No,Yes,Approved,4676.16,4871,3,
4407496,0915,2024-04-29,Unemployed,200791,,No,No,Denied,3711.12,4418,5,Referred by agent.
4408919,1705,,Full-Time,29230,668,Yes,Yes,Approved,2477.16,2949,5,Applicant provided pay stubs.
4411535,0745,2024-11-14,Part-Time,148372,627,No,No,Approved,5024.64,5234,2,Referred by agent.
4412691,1765,2022-01-08,Retired,51594,770,No,No,Withdrawn,2669.04,4044,4,.
4413053,0756,2020-05-05,Self-Employed,875000,746,Yes,Yes,Approved,821.40,1369,5,
4414140,0234,2022-09-12,Self-Employed,225090,518,No,No,Denied,3203.76,3814,4,
4415008,1723,2021-04-23,Self-Employed,197301,820,No,No,Denied,1474.20,1755,3,income verified via Plaid
4415620,0978,2021-02-18,Full-Time,166454,445,No,No,Denied,757.20,1262,4,Applicant provided pay stubs.
4417030,1404,2020-04-28,Full-Time,52091,761,Yes,No,Pending,581.40,969,4,
4417547,1780,2020-02-21,Retired,277316,728,No,No,Denied,6980.40,8310,4,Missing bank statements.
4418608,1154,2022-10-31,Student,224653,729,No,Yes,Approved,2616.00,2725,5,Applicant provided pay stubs.
4418888,0054,2023-04-16,Unemployed,151531,812,No,No,Denied,6110.40,6365,2,n/a
4418896,0026,2021-10-06,Retired,89947,655,No,No,Denied,1273.44,1516,1,Flagged for manual review.
4420135,1747,25/12/2021,Unemployed,111598,821,No,No,Approved,3535.20,5892,5,docs expired
4420764,0998,18/02/2020,Unemployed,155295,616,No,No,Denied,4257.60,4435,1,.
4421822,1516,2021-05-05,Unemployed,145624,408,No,Yes,Denied,1938.30,2485,3,
4422158,0807,17/05/2020,Part-Time,148418,664,No,Yes,Withdrawn,1743.36,1816,5,Missing bank statements.
4426288,0204,25/06/2021,Self-Employed,123302,672,No,Yes,Pending,1135.68,1352,1,Co-signer pending review.
4426855,1367,2021-07-09,Full-Time,224387,701,No,Yes,Denied,815.76,1236,5,N/A
4429150,1408,,Contract,196791,771,No,Yes,Pending,2428.14,3113,4,
4429218,1195,2024-09-20,Full-Time,88171,771,No,No,Approved,2632.20,4387,4,n/a
4432681,0826,2023-07-03,Self-Employed,159271,722,No,Yes,Approved,4297.92,4477,3,Renewal case.
4433000,1473,2024-11-02,Full-Time,144789,621,No,No,Approved,3944.64,4696,1,Missing bank statements.
4433270,0917,18/09/2021,Part-Time,55664,595,No,No,Approved,1391.88,1657,5,.
4433368,1034,2022-11-17,Student,67693,488,No,Yes,Pending,2016.00,3360,2,Flagged for manual review.
4433852,0423,2022-01-17,Contract,139700,758,No,Yes,Denied,7162.56,7461,3,
4436146,0605,2020-02-21,Student,78497,304,No,No,Under Review,1527.24,0,3,
4437097,0570,2021-04-25,Student,248675,,No,No,Approved,5507.52,5737,5,
4439281,0177,2024-04-20,Unemployed,161637,701,No,Yes,Approved,1320.48,1572,3,
4439703,1376,2023-08-04,Full-Time,205580,695,No,Yes,Approved,1912.56,2452,5,Applicant follow-up needed
4439898,1621,2021-11-24,Unemployed,247767,764,No,No,Denied,6562.56,6836,3,Renewal case.
4440003,0972,2020-02-13,Self-Employed,69228,562,No,Yes,Withdrawn,1624.20,2707,4,n/a
4442001,0771,2024-07-15,Unemployed,22325,810,No,Yes,Denied,1733.40,2889,2,Applicant follow-up needed
4442121,0983,2024-04-07,Full-Time,134542,792,Yes,No,Approved,4669.80,7783,2,Flagged for manual review.
4443946,1102,2024-06-07,Part-Time,157197,824,Yes,No,Approved,1823.64,2338,2,Co-signer pending review.
4444023,1064,25/05/2023,Part-Time,220630,707,No,No,Denied,1511.40,2519,3,Flagged for manual review.
4444838,1757,2021-06-06,Self-Employed,112041,725,No,No,Denied,2048.40,3414,5,Renewal case.
4444856,0230,2024-10-25,Student,220748,725,No,Yes,Denied,1858.56,1936,3,income verified via Plaid
4444896,0371,2022-09-22,Unemployed,136627,746,No,Yes,Approved,1774.50,2275,4,Renewal case.
4445145,1560,2020-04-15,Student,198441,744,No,No,Approved,2208.00,3680,3,Applicant follow-up needed
4446724,0882,2023-09-17,Part-Time,141771,767,Yes,No,Approved,4798.08,5712,4,Renewal case.
4448297,1262,2021-01-27,Part-Time,229032,618,No,Yes,Approved,5814.48,6922,2,
4449555,0605,19/02/2021,Contract,247971,709,Yes,No,Approved,2221.44,2314,3,Applicant follow-up needed
4452018,0475,17/10/2024,Full-Time,77190,345,No,No,Approved,2364.48,2463,4,Applicant follow-up needed
4452213,1469,14/03/2022,Part-Time,41840,489,No,Yes,Denied,2310.84,2751,5,Applicant provided pay stubs.
4453167,0263,2021-05-10,Self-Employed,32725,633,No,Yes,Denied,902.22,1367,3,Co-signer pending review.
4453836,0035,2020-02-29,Retired,82404,413,No,Yes,Pending,1838.40,1915,4,Missing bank statements.
4454773,0214,2023-07-11,Retired,184133,767,No,Yes,Approved,3258.06,4177,4,Applicant provided pay stubs.
4454943,0791,2022-06-03,Student,49297,,No,No,Approved,3393.78,4351,1,n/a
4457243,1336,2021-05-07,Part-Time,118364,676,No,No,Approved,3354.24,3494,4,income verified via Plaid
4458297,0746,18/08/2022,Full-Time,240198,709,No,No,Approved,1815.36,0,3,
4460429,0596,2023-07-24,Full-Time,107489,405,Yes,Yes,Approved,3074.40,3660,1,Applicant provided pay stubs.
4460519,0745,2022-10-16,Retired,36838,803,No,No,Denied,4396.56,5234,2,N/A
4462073,0402,2023-02-23,Student,168669,763,No,No,Approved,2120.58,3213,4,Flagged for manual review.
4462100,0838,2020-09-24,Retired,107858,518,No,Yes,Pending,5878.08,6123,2,docs expired
4462905,1754,2021-12-10,Retired,137480,373,No,No,Approved,4596.48,4788,1,docs expired
4464053,1070,27/04/2020,Student,226592,,No,Yes,Approved,885.12,922,5,Co-signer pending review.
4464727,0076,17/11/2022,Unemployed,77314,406,Yes,No,Approved,1269.18,1923,1,Flagged for manual review.
4466038,0569,2024-01-24,Unemployed,142400,624,No,No,Under Review,7765.44,8089,3,Renewal case.
4466336,0556,,Self-Employed,46723,798,Yes,No,Pending,2240.04,3394,2,Renewal case.
4467469,0208,2021-10-13,Student,44073,746,Yes,No,Approved,511.80,853,4,.
4468884,0212,17/11/2022,Retired,152279,843,No,Yes,Denied,1392.30,1785,1,.
4473180,0850,2023-07-28,Retired,156916,,No,Yes,Denied,2370.42,3039,2,Co-signer pending review.
4475987,1151,2022-10-25,Retired,212359,679,No,Yes,Pending,4292.34,5503,3,
4478330,0429,2023-05-31,Contract,75386,,No,No,Under Review,5532.48,5763,2,
4478593,1394,28/08/2024,Retired,142558,724,No,No,Denied,1347.36,1604,1,Applicant provided pay stubs.
4479373,0152,2020-06-14,Retired,210055,N/A,No,No,Approved,2274.24,2369,5,Referred by agent.
4479842,1338,16/05/2020,Self-Employed,198379,,Yes,Yes,Approved,5247.36,5466,1,Renewal case.
4480198,0486,2023-03-03,Contract,72936,606,No,Yes,Approved,1998.36,2562,1,
4480801,0002,2024-01-09,Part-Time,190975,,No,No,Denied,2588.04,3081,2,Applicant provided pay stubs.
4483565,1094,16/06/2020,Full-Time,154273,788,No,Yes,Pending,2150.40,2240,3,N/A
4486797,0518,30/11/2021,Retired,154311,,No,Yes,Denied,3751.44,4466,1,
4487151,1618,2022-02-02,Self-Employed,193868,689,Yes,Yes,Approved,2323.44,2766,5,docs expired
4487510,0854,2023-01-19,Self-Employed,76478,763,Yes,No,Approved,2232.96,2326,3,Flagged for manual review.
4489166,0924,2023-08-17,Self-Employed,964000,752,No,No,Approved,722.70,1095,4,Referred by agent.
4489533,1660,2021-01-19,Full-Time,40990,N/A,Yes,Yes,Pending,879.00,1465,4,n/a
4491070,0715,24/08/2020,Full-Time,285883,709,No,Yes,Denied,1903.68,1983,4,Applicant provided pay stubs.
4491211,0623,2022-03-07,Unemployed,164182,450,No,No,Denied,5053.62,7657,1,.
4491843,1516,2022-09-13,Contract,33702,728,No,Yes,Pending,2087.40,2485,4,Applicant provided pay stubs.
4492046,0391,17/05/2023,Self-Employed,126618,664,No,No,Under Review,2616.60,3115,5,Co-signer pending review.
4493861,0143,2022-06-10,Retired,175779,308,No,No,Withdrawn,1657.32,1973,5,n/a
4494571,0165,2023-05-18,Retired,131695,,No,Yes,Denied,1803.36,2312,1,
